"id";"nome";"url_detalhes";"tipo_primario";"tipo_secundario";"url_imagem";"geracao";"especie";"altura";"peso";"hp";"ataque";"defesa";"ataque_especial";"defesa_especial";"velocidade";"stats_total"
"#0915";"Lechonk";"https://pokemondb.net/pokedex/lechonk";"Normal";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/lechonk.png";"Generation 9";"Hog Pokémon";"0.5";"10.2";"54";"45";"40";"35";"45";"35";"254"
"#0916";"Oinkologne";"https://pokemondb.net/pokedex/oinkologne";"Normal";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/oinkologne.png";"Generation 9";"Hog Pokémon";"1.0";"120.0";"115";"90";"70";"59";"90";"65";"489"
"#0917";"Tarountula";"https://pokemondb.net/pokedex/tarountula";"Bug";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/tarountula.png";"Generation 9";"String Ball Pokémon";"0.3";"4.0";"35";"41";"45";"29";"40";"20";"210"
"#0918";"Spidops";"https://pokemondb.net/pokedex/spidops";"Bug";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/spidops.png";"Generation 9";"Trap Pokémon";"1.0";"16.5";"60";"79";"92";"52";"86";"35";"404"
"#0919";"Nymble";"https://pokemondb.net/pokedex/nymble";"Bug";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/nymble.png";"Generation 9";"Grasshopper Pokémon";"0.2";"1.0";"33";"46";"40";"21";"25";"45";"210"
"#0920";"Lokix";"https://pokemondb.net/pokedex/lokix";"Bug";"Dark";"https://img.pokemondb.net/sprites/scarlet-violet/normal/lokix.png";"Generation 9";"Grasshopper Pokémon";"1.0";"17.5";"71";"102";"78";"52";"55";"92";"450"
"#0921";"Pawmi";"https://pokemondb.net/pokedex/pawmi";"Electric";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/pawmi.png";"Generation 9";"Mouse Pokémon";"0.3";"2.5";"45";"50";"20";"40";"25";"60";"240"
"#0922";"Pawmo";"https://pokemondb.net/pokedex/pawmo";"Electric";"Fighting";"https://img.pokemondb.net/sprites/scarlet-violet/normal/pawmo.png";"Generation 9";"Mouse Pokémon";"0.4";"6.5";"60";"75";"40";"50";"40";"85";"350"
"#0923";"Pawmot";"https://pokemondb.net/pokedex/pawmot";"Electric";"Fighting";"https://img.pokemondb.net/sprites/scarlet-violet/normal/pawmot.png";"Generation 9";"Hands-On Pokémon";"0.9";"41.0";"70";"115";"70";"70";"60";"105";"490"
"#0924";"Tandemaus";"https://pokemondb.net/pokedex/tandemaus";"Normal";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/tandemaus.png";"Generation 9";"Couple Pokémon";"0.3";"1.8";"50";"50";"45";"40";"45";"75";"305"
"#0925";"Maushold";"https://pokemondb.net/pokedex/maushold";"Normal";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/maushold.png";"Generation 9";"Family Pokémon";"0.3";"2.3";"74";"75";"70";"65";"75";"111";"470"
"#0926";"Fidough";"https://pokemondb.net/pokedex/fidough";"Fairy";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/fidough.png";"Generation 9";"Puppy Pokémon";"0.3";"10.9";"37";"55";"70";"30";"55";"65";"312"
"#0927";"Dachsbun";"https://pokemondb.net/pokedex/dachsbun";"Fairy";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/dachsbun.png";"Generation 9";"Dog Pokémon";"0.5";"14.9";"57";"80";"115";"50";"80";"95";"477"
"#0928";"Smoliv";"https://pokemondb.net/pokedex/smoliv";"Grass";"Normal";"https://img.pokemondb.net/sprites/scarlet-violet/normal/smoliv.png";"Generation 9";"Olive Pokémon";"0.3";"6.5";"41";"35";"45";"58";"51";"30";"260"
"#0929";"Dolliv";"https://pokemondb.net/pokedex/dolliv";"Grass";"Normal";"https://img.pokemondb.net/sprites/scarlet-violet/normal/dolliv.png";"Generation 9";"Olive Pokémon";"0.6";"11.9";"52";"53";"60";"78";"78";"33";"354"
"#0930";"Arboliva";"https://pokemondb.net/pokedex/arboliva";"Grass";"Normal";"https://img.pokemondb.net/sprites/scarlet-violet/normal/arboliva.png";"Generation 9";"Olive Pokémon";"1.4";"48.2";"78";"69";"90";"125";"109";"39";"510"
"#0931";"Squawkabilly";"https://pokemondb.net/pokedex/squawkabilly";"Normal";"Flying";"https://img.pokemondb.net/sprites/scarlet-violet/normal/squawkabilly.png";"Generation 9";"Parrot Pokémon";"0.6";"2.4";"82";"96";"51";"45";"51";"92";"417"
"#0932";"Nacli";"https://pokemondb.net/pokedex/nacli";"Rock";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/nacli.png";"Generation 9";"Rock Salt Pokémon";"0.4";"16.0";"55";"55";"75";"35";"35";"25";"280"
"#0933";"Naclstack";"https://pokemondb.net/pokedex/naclstack";"Rock";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/naclstack.png";"Generation 9";"Rock Salt Pokémon";"0.6";"105.0";"60";"60";"100";"35";"65";"35";"355"
"#0934";"Garganacl";"https://pokemondb.net/pokedex/garganacl";"Rock";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/garganacl.png";"Generation 9";"Rock Salt Pokémon";"2.3";"240.0";"100";"100";"130";"45";"90";"35";"500"
"#0935";"Charcadet";"https://pokemondb.net/pokedex/charcadet";"Fire";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/charcadet.png";"Generation 9";"Fire Child Pokémon";"0.6";"10.5";"40";"50";"40";"50";"40";"35";"255"
"#0936";"Armarouge";"https://pokemondb.net/pokedex/armarouge";"Fire";"Psychic";"https://img.pokemondb.net/sprites/scarlet-violet/normal/armarouge.png";"Generation 9";"Fire Warrior Pokémon";"1.5";"85.0";"85";"60";"100";"125";"80";"75";"525"
"#0937";"Ceruledge";"https://pokemondb.net/pokedex/ceruledge";"Fire";"Ghost";"https://img.pokemondb.net/sprites/scarlet-violet/normal/ceruledge.png";"Generation 9";"Fire Blades Pokémon";"1.6";"62.0";"75";"125";"80";"60";"100";"85";"525"
"#0938";"Tadbulb";"https://pokemondb.net/pokedex/tadbulb";"Electric";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/tadbulb.png";"Generation 9";"EleTadpole Pokémon";"0.3";"0.4";"61";"31";"41";"59";"35";"45";"272"
"#0939";"Bellibolt";"https://pokemondb.net/pokedex/bellibolt";"Electric";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/bellibolt.png";"Generation 9";"EleFrog Pokémon";"1.2";"113.0";"109";"64";"91";"103";"83";"45";"495"
"#0940";"Wattrel";"https://pokemondb.net/pokedex/wattrel";"Electric";"Flying";"https://img.pokemondb.net/sprites/scarlet-violet/normal/wattrel.png";"Generation 9";"Storm Petrel Pokémon";"0.4";"3.6";"40";"40";"35";"55";"40";"70";"280"
"#0941";"Kilowattrel";"https://pokemondb.net/pokedex/kilowattrel";"Electric";"Flying";"https://img.pokemondb.net/sprites/scarlet-violet/normal/kilowattrel.png";"Generation 9";"Frigatebird Pokémon";"1.4";"38.6";"70";"70";"60";"105";"60";"125";"490"
"#0942";"Maschiff";"https://pokemondb.net/pokedex/maschiff";"Dark";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/maschiff.png";"Generation 9";"Rascal Pokémon";"0.5";"16.0";"60";"78";"60";"40";"51";"51";"340"
"#0943";"Mabosstiff";"https://pokemondb.net/pokedex/mabosstiff";"Dark";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/mabosstiff.png";"Generation 9";"Boss Pokémon";"1.1";"61.0";"80";"120";"90";"60";"70";"85";"505"
"#0944";"Shroodle";"https://pokemondb.net/pokedex/shroodle";"Poison";"Normal";"https://img.pokemondb.net/sprites/scarlet-violet/normal/shroodle.png";"Generation 9";"Toxic Mouse Pokémon";"0.2";"0.7";"40";"65";"35";"40";"35";"75";"290"
"#0945";"Grafaiai";"https://pokemondb.net/pokedex/grafaiai";"Poison";"Normal";"https://img.pokemondb.net/sprites/scarlet-violet/normal/grafaiai.png";"Generation 9";"Toxic Monkey Pokémon";"0.7";"27.2";"63";"95";"65";"80";"72";"110";"485"
"#0946";"Bramblin";"https://pokemondb.net/pokedex/bramblin";"Grass";"Ghost";"https://img.pokemondb.net/sprites/scarlet-violet/normal/bramblin.png";"Generation 9";"Tumbleweed Pokémon";"0.6";"0.6";"40";"65";"30";"45";"35";"60";"275"
"#0947";"Brambleghast";"https://pokemondb.net/pokedex/brambleghast";"Grass";"Ghost";"https://img.pokemondb.net/sprites/scarlet-violet/normal/brambleghast.png";"Generation 9";"Tumbleweed Pokémon";"1.2";"6.0";"55";"115";"70";"80";"70";"90";"480"
"#0948";"Toedscool";"https://pokemondb.net/pokedex/toedscool";"Ground";"Grass";"https://img.pokemondb.net/sprites/scarlet-violet/normal/toedscool.png";"Generation 9";"Woodear Pokémon";"0.9";"33.0";"40";"40";"35";"50";"100";"70";"335"
"#0949";"Toedscruel";"https://pokemondb.net/pokedex/toedscruel";"Ground";"Grass";"https://img.pokemondb.net/sprites/scarlet-violet/normal/toedscruel.png";"Generation 9";"Woodear Pokémon";"1.9";"58.0";"80";"70";"65";"80";"120";"100";"515"
"#0950";"Klawf";"https://pokemondb.net/pokedex/klawf";"Rock";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/klawf.png";"Generation 9";"Ambush Pokémon";"1.3";"79.0";"70";"100";"115";"35";"55";"75";"450"
"#0951";"Capsakid";"https://pokemondb.net/pokedex/capsakid";"Grass";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/capsakid.png";"Generation 9";"Spicy Pepper Pokémon";"0.3";"3.0";"50";"62";"40";"62";"40";"50";"304"
"#0952";"Scovillain";"https://pokemondb.net/pokedex/scovillain";"Grass";"Fire";"https://img.pokemondb.net/sprites/scarlet-violet/normal/scovillain.png";"Generation 9";"Spicy Pepper Pokémon";"0.9";"15.0";"65";"108";"65";"108";"65";"75";"486"
"#0953";"Rellor";"https://pokemondb.net/pokedex/rellor";"Bug";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/rellor.png";"Generation 9";"Rolling Pokémon";"0.2";"1.0";"41";"50";"60";"31";"58";"30";"270"
"#0954";"Rabsca";"https://pokemondb.net/pokedex/rabsca";"Bug";"Psychic";"https://img.pokemondb.net/sprites/scarlet-violet/normal/rabsca.png";"Generation 9";"Rolling Pokémon";"0.3";"3.5";"75";"50";"85";"115";"100";"45";"470"
"#0955";"Flittle";"https://pokemondb.net/pokedex/flittle";"Psychic";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/flittle.png";"Generation 9";"Frill Pokémon";"0.2";"1.5";"30";"35";"30";"55";"30";"75";"255"
"#0956";"Espathra";"https://pokemondb.net/pokedex/espathra";"Psychic";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/espathra.png";"Generation 9";"Ostrich Pokémon";"1.9";"90.0";"95";"60";"60";"101";"60";"105";"481"
"#0957";"Tinkatink";"https://pokemondb.net/pokedex/tinkatink";"Fairy";"Steel";"https://img.pokemondb.net/sprites/scarlet-violet/normal/tinkatink.png";"Generation 9";"Metalsmith Pokémon";"0.4";"8.9";"50";"45";"45";"35";"64";"58";"297"
"#0958";"Tinkatuff";"https://pokemondb.net/pokedex/tinkatuff";"Fairy";"Steel";"https://img.pokemondb.net/sprites/scarlet-violet/normal/tinkatuff.png";"Generation 9";"Hammer Pokémon";"0.7";"59.1";"65";"55";"55";"45";"82";"78";"380"
"#0959";"Tinkaton";"https://pokemondb.net/pokedex/tinkaton";"Fairy";"Steel";"https://img.pokemondb.net/sprites/scarlet-violet/normal/tinkaton.png";"Generation 9";"Hammer Pokémon";"0.7";"112.8";"85";"75";"77";"70";"105";"94";"506"
"#0960";"Wiglett";"https://pokemondb.net/pokedex/wiglett";"Water";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/wiglett.png";"Generation 9";"Garden Eel Pokémon";"1.2";"1.8";"10";"55";"25";"35";"25";"95";"245"
"#0961";"Wugtrio";"https://pokemondb.net/pokedex/wugtrio";"Water";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/wugtrio.png";"Generation 9";"Garden Eel Pokémon";"1.2";"5.4";"35";"100";"50";"50";"70";"120";"425"
"#0962";"Bombirdier";"https://pokemondb.net/pokedex/bombirdier";"Flying";"Dark";"https://img.pokemondb.net/sprites/scarlet-violet/normal/bombirdier.png";"Generation 9";"Item Drop Pokémon";"1.5";"42.9";"70";"103";"85";"60";"85";"82";"485"
"#0963";"Finizen";"https://pokemondb.net/pokedex/finizen";"Water";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/finizen.png";"Generation 9";"Dolphin Pokémon";"1.3";"60.2";"70";"45";"40";"45";"40";"75";"315"
"#0964";"Palafin";"https://pokemondb.net/pokedex/palafin";"Water";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/palafin.png";"Generation 9";"Hero Pokémon";"1.8";"97.4";"100";"160";"97";"106";"87";"100";"650"
"#0965";"Varoom";"https://pokemondb.net/pokedex/varoom";"Steel";"Poison";"https://img.pokemondb.net/sprites/scarlet-violet/normal/varoom.png";"Generation 9";"Single-Cyl Pokémon";"1.0";"35.0";"45";"70";"63";"30";"45";"47";"300"
"#0966";"Revavroom";"https://pokemondb.net/pokedex/revavroom";"Steel";"Poison";"https://img.pokemondb.net/sprites/scarlet-violet/normal/revavroom.png";"Generation 9";"Multi-Cyl Pokémon";"1.8";"120.0";"80";"119";"90";"54";"67";"90";"500"
"#0967";"Cyclizar";"https://pokemondb.net/pokedex/cyclizar";"Dragon";"Normal";"https://img.pokemondb.net/sprites/scarlet-violet/normal/cyclizar.png";"Generation 9";"Mount Pokémon";"1.6";"63.0";"70";"95";"65";"85";"65";"121";"501"
"#0968";"Orthworm";"https://pokemondb.net/pokedex/orthworm";"Steel";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/orthworm.png";"Generation 9";"Earthworm Pokémon";"2.5";"310.0";"70";"85";"145";"60";"55";"65";"480"
"#0969";"Glimmet";"https://pokemondb.net/pokedex/glimmet";"Rock";"Poison";"https://img.pokemondb.net/sprites/scarlet-violet/normal/glimmet.png";"Generation 9";"Ore Pokémon";"0.7";"8.0";"48";"35";"42";"105";"60";"60";"350"
"#0970";"Glimmora";"https://pokemondb.net/pokedex/glimmora";"Rock";"Poison";"https://img.pokemondb.net/sprites/scarlet-violet/normal/glimmora.png";"Generation 9";"Ore Pokémon";"1.5";"45.0";"83";"55";"90";"130";"81";"86";"525"
"#0971";"Greavard";"https://pokemondb.net/pokedex/greavard";"Ghost";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/greavard.png";"Generation 9";"Ghost Dog Pokémon";"0.6";"35.0";"50";"61";"60";"30";"55";"34";"290"
"#0972";"Houndstone";"https://pokemondb.net/pokedex/houndstone";"Ghost";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/houndstone.png";"Generation 9";"Ghost Dog Pokémon";"2.0";"15.0";"72";"101";"100";"50";"97";"68";"488"
"#0973";"Flamigo";"https://pokemondb.net/pokedex/flamigo";"Flying";"Fighting";"https://img.pokemondb.net/sprites/scarlet-violet/normal/flamigo.png";"Generation 9";"Synchronize Pokémon";"1.6";"37.0";"82";"115";"74";"75";"64";"90";"500"
"#0974";"Cetoddle";"https://pokemondb.net/pokedex/cetoddle";"Ice";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/cetoddle.png";"Generation 9";"Terra Whale Pokémon";"1.2";"45.0";"108";"68";"45";"30";"40";"43";"334"
"#0975";"Cetitan";"https://pokemondb.net/pokedex/cetitan";"Ice";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/cetitan.png";"Generation 9";"Terra Whale Pokémon";"4.5";"700.0";"170";"113";"65";"45";"55";"73";"521"
"#0976";"Veluza";"https://pokemondb.net/pokedex/veluza";"Water";"Psychic";"https://img.pokemondb.net/sprites/scarlet-violet/normal/veluza.png";"Generation 9";"Jettison Pokémon";"2.5";"90.0";"90";"102";"73";"78";"65";"70";"478"
"#0977";"Dondozo";"https://pokemondb.net/pokedex/dondozo";"Water";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/dondozo.png";"Generation 9";"Big Catfish Pokémon";"12.0";"220.0";"150";"100";"115";"65";"65";"35";"530"
"#0978";"Tatsugiri";"https://pokemondb.net/pokedex/tatsugiri";"Dragon";"Water";"https://img.pokemondb.net/sprites/scarlet-violet/normal/tatsugiri.png";"Generation 9";"Mimicry Pokémon";"0.3";"8.0";"68";"50";"60";"120";"95";"82";"475"
"#0979";"Annihilape";"https://pokemondb.net/pokedex/annihilape";"Fighting";"Ghost";"https://img.pokemondb.net/sprites/scarlet-violet/normal/annihilape.png";"Generation 9";"Rage Monkey Pokémon";"1.2";"56.0";"110";"115";"80";"50";"90";"90";"535"
"#0980";"Clodsire";"https://pokemondb.net/pokedex/clodsire";"Poison";"Ground";"https://img.pokemondb.net/sprites/scarlet-violet/normal/clodsire.png";"Generation 9";"Spiny Fish Pokémon";"1.8";"223.0";"130";"75";"60";"45";"100";"20";"430"
"#0981";"Farigiraf";"https://pokemondb.net/pokedex/farigiraf";"Normal";"Psychic";"https://img.pokemondb.net/sprites/scarlet-violet/normal/farigiraf.png";"Generation 9";"Long Neck Pokémon";"3.2";"160.0";"120";"90";"70";"110";"70";"60";"520"
"#0982";"Dudunsparce";"https://pokemondb.net/pokedex/dudunsparce";"Normal";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/dudunsparce.png";"Generation 9";"Land Snake Pokémon";"4.5";"47.4";"125";"100";"80";"85";"75";"55";"520"
"#0983";"Kingambit";"https://pokemondb.net/pokedex/kingambit";"Dark";"Steel";"https://img.pokemondb.net/sprites/scarlet-violet/normal/kingambit.png";"Generation 9";"Big Blade Pokémon";"2.0";"120.0";"100";"135";"120";"60";"85";"50";"550"
"#0984";"Great Tusk";"https://pokemondb.net/pokedex/great-tusk";"Ground";"Fighting";"https://img.pokemondb.net/sprites/scarlet-violet/normal/great-tusk.png";"Generation 9";"Paradox Pokémon";"2.2";"320.0";"115";"131";"131";"53";"53";"87";"570"
"#0985";"Scream Tail";"https://pokemondb.net/pokedex/scream-tail";"Fairy";"Psychic";"https://img.pokemondb.net/sprites/scarlet-violet/normal/scream-tail.png";"Generation 9";"Paradox Pokémon";"1.2";"8.0";"115";"65";"99";"65";"115";"111";"570"
"#0986";"Brute Bonnet";"https://pokemondb.net/pokedex/brute-bonnet";"Grass";"Dark";"https://img.pokemondb.net/sprites/scarlet-violet/normal/brute-bonnet.png";"Generation 9";"Paradox Pokémon";"1.2";"21.0";"111";"127";"99";"79";"99";"55";"570"
"#0987";"Flutter Mane";"https://pokemondb.net/pokedex/flutter-mane";"Ghost";"Fairy";"https://img.pokemondb.net/sprites/scarlet-violet/normal/flutter-mane.png";"Generation 9";"Paradox Pokémon";"1.4";"4.0";"55";"55";"55";"135";"135";"135";"570"
"#0988";"Slither Wing";"https://pokemondb.net/pokedex/slither-wing";"Bug";"Fighting";"https://img.pokemondb.net/sprites/scarlet-violet/normal/slither-wing.png";"Generation 9";"Paradox Pokémon";"3.2";"92.0";"85";"135";"79";"85";"105";"81";"570"
"#0989";"Sandy Shocks";"https://pokemondb.net/pokedex/sandy-shocks";"Electric";"Ground";"https://img.pokemondb.net/sprites/scarlet-violet/normal/sandy-shocks.png";"Generation 9";"Paradox Pokémon";"2.3";"60.0";"85";"81";"97";"121";"85";"101";"570"
"#0990";"Iron Treads";"https://pokemondb.net/pokedex/iron-treads";"Ground";"Steel";"https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-treads.png";"Generation 9";"Paradox Pokémon";"0.9";"240.0";"90";"112";"120";"72";"70";"106";"570"
"#0991";"Iron Bundle";"https://pokemondb.net/pokedex/iron-bundle";"Ice";"Water";"https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-bundle.png";"Generation 9";"Paradox Pokémon";"0.6";"11.0";"56";"80";"114";"124";"60";"136";"570"
"#0992";"Iron Hands";"https://pokemondb.net/pokedex/iron-hands";"Fighting";"Electric";"https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-hands.png";"Generation 9";"Paradox Pokémon";"1.8";"380.7";"154";"140";"108";"50";"68";"50";"570"
"#0993";"Iron Jugulis";"https://pokemondb.net/pokedex/iron-jugulis";"Dark";"Flying";"https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-jugulis.png";"Generation 9";"Paradox Pokémon";"1.3";"111.0";"94";"80";"86";"122";"80";"108";"570"
"#0994";"Iron Moth";"https://pokemondb.net/pokedex/iron-moth";"Fire";"Poison";"https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-moth.png";"Generation 9";"Paradox Pokémon";"1.2";"36.0";"80";"70";"60";"140";"110";"110";"570"
"#0995";"Iron Thorns";"https://pokemondb.net/pokedex/iron-thorns";"Rock";"Electric";"https://img.pokemondb.net/sprites/scarlet-violet/normal/iron-thorns.png";"Generation 9";"Paradox Pokémon";"1.6";"303.0";"100";"134";"110";"70";"84";"72";"570"
"#0996";"Frigibax";"https://pokemondb.net/pokedex/frigibax";"Dragon";"Ice";"https://img.pokemondb.net/sprites/scarlet-violet/normal/frigibax.png";"Generation 9";"Ice Fin Pokémon";"0.5";"17.0";"65";"75";"45";"35";"45";"55";"320"
"#0997";"Arctibax";"https://pokemondb.net/pokedex/arctibax";"Dragon";"Ice";"https://img.pokemondb.net/sprites/scarlet-violet/normal/arctibax.png";"Generation 9";"Ice Fin Pokémon";"0.8";"30.0";"90";"95";"66";"45";"65";"62";"423"
"#0998";"Baxcalibur";"https://pokemondb.net/pokedex/baxcalibur";"Dragon";"Ice";"https://img.pokemondb.net/sprites/scarlet-violet/normal/baxcalibur.png";"Generation 9";"Ice Dragon Pokémon";"2.1";"210.0";"115";"145";"92";"75";"86";"87";"600"
"#0999";"Gimmighoul";"https://pokemondb.net/pokedex/gimmighoul";"Ghost";"";"https://img.pokemondb.net/sprites/scarlet-violet/normal/gimmighoul.png";"Generation 9";"Coin Hunter Pokémon";"0.1";"0.1";"45";"30";"25";"75";"45";"80";"300"
"#1000";"Gholdengo";"https://pokemondb.net/pokedex/gholdengo";"Steel";"Ghost";"https://img.pokemondb.net/sprites/scarlet-violet/normal/gholdengo.png";"Generation 9";"Coin Entity Pokémon";"1.2";"30.0";"87";"60";"95";"133";"91";"84";"550"
"#1001";"Wo-Chien";"https://pokemondb.net/pokedex/wo-chien";"Dark";"Grass";"https://img.pokemondb.net/sprites/scarlet-violet/normal/wo-chien.png";"Generation 9";"Ruinous Pokémon";"1.5";"74.2";"85";"85";"100";"95";"135";"70";"570"
"#1002";"Chien-Pao";"https://pokemondb.net/pokedex/chien-pao";"Dark";"Ice";"https://img.pokemondb.net/sprites/scarlet-violet/normal/chien-pao.png";"Generation 9";"Ruinous Pokémon";"1.9";"152.2";"80";"120";"80";"90";"65";"135";"570"
"#1003";"Ting-Lu";"https://pokemondb.net/pokedex/ting-lu";"Dark";"Ground";"https://img.pokemondb.net/sprites/scarlet-violet/normal/ting-lu.png";"Generation 9";"Ruinous Pokémon";"2.7";"699.7";"155";"110";"125";"55";"80";"45";"570"
"#1004";"Chi-Yu";"https://pokemondb.net/pokedex/chi-yu";"Dark";"Fire";"https://img.pokemondb.net/sprites/scarlet-violet/normal/chi-yu.png";"Generation 9";"Ruinous Pokémon";"0.4";"4.9";"55";"80";"80";"135";"120";"100";"570"
